Position,Coverage
1873,1879.00
1874,1879.00
1875,1879.00
1876,1879.00
1877,1879.00
1878,1877.00
1879,1876.00
1880,1876.00
1881,1876.00
1882,1876.00
1883,1876.00
1884,1876.00
1885,1876.00
1886,1875.00
1887,1875.00
1888,1875.00
1889,1875.00
1890,1876.00
1891,1876.00
1892,1876.00
1893,1875.00
1894,1875.00
1895,1875.00
1896,1875.00
1897,1875.00
1898,1875.00
1899,1875.00
1900,1876.00
1901,1876.00
1902,1875.00
1903,1875.00
1904,1875.00
1905,1875.00
1906,1875.00
1907,1874.00
1908,1874.00
1909,1874.00
1910,1874.00
1911,1874.00
1912,1873.00
1913,1872.00
1914,1872.00
1915,1872.00
1916,1872.00
1917,1872.00
1918,1872.00
1919,1873.00
1920,1872.00
1921,1872.00
1922,1872.00
1923,1872.00
1924,1872.00
1925,1872.00
1926,1872.00
1927,1872.00
1928,1873.00
1929,1873.00
1930,1872.00
1931,1872.00
1932,1872.00
1933,1872.00
1934,1873.00
1935,1873.00
1936,1872.00
1937,1872.00
1938,1871.00
1939,1871.00
1940,1870.00
1941,1870.00
1942,1870.00
1943,1870.00
1944,1870.00
1945,1870.00
1946,1870.00
1947,1870.00
1948,1870.00
1949,1869.00
1950,1869.00
1951,1869.00
1952,1869.00
1953,1869.00
1954,1869.00
1955,1869.00
1956,1870.00
1957,1870.00
1958,1870.00
1959,1870.00
1960,1870.00
1961,1870.00
1962,1871.00
1963,1871.00
1964,1871.00
1965,1870.00
1966,1869.00
1967,1869.00
1968,1869.00
1969,1869.00
1970,1869.00
1971,1869.00
1972,1869.00
1973,1867.00
1974,1867.00
1975,1867.00
1976,1867.00
1977,1866.00
1978,1866.00
1979,1868.00
1980,1868.00
1981,1868.00
1982,1868.00
1983,1868.00
1984,1868.00
1985,1868.00
1986,1868.00
1987,1868.00
1988,1868.00
1989,1869.00
1990,1867.00
1991,1867.00
1992,1866.00
1993,1866.00
1994,1866.00
1995,1866.00
1996,1866.00
1997,1866.00
1998,1866.00
1999,1866.00
2000,1866.00
2001,1865.00
2002,1865.00
2003,1865.00
2004,1865.00
2005,1864.00
2006,1864.00
2007,1864.00
2008,1864.00
2009,1864.00
2010,1863.00
2011,1863.00
2012,1862.00
2013,1862.00
2014,1863.00
2015,1862.00
2016,1862.00
2017,1862.00
2018,1862.00
2019,1862.00
2020,1862.00
2021,1862.00
2022,1862.00
2023,1863.00
2024,1864.00
2025,1864.00
2026,1864.00
2027,1864.00
2028,1864.00
2029,1864.00
2030,1864.00
2031,1864.00
2032,1865.00
2033,1865.00
2034,1865.00
2035,1865.00
2036,1865.00
2037,1865.00
2038,1865.00
2039,1865.00
2040,1865.00
2041,1864.00
2042,1865.00
2043,1866.00
2044,1866.00
2045,1866.00
2046,1867.00
2047,1867.00
2048,1867.00
2049,1868.00
2050,1869.00
2051,1869.00
2052,1871.00
2053,1872.00
2054,1872.00
2055,1872.00
2056,1872.00
2057,1872.00
2058,1872.00
2059,1872.00
2060,1872.00
2061,1872.00
2062,1872.00
2063,1872.00
2064,1872.00
2065,1872.00
2066,1872.00
2067,1872.00
2068,1872.00
2069,1872.00
2070,1871.00
2071,1871.00
2072,1870.00
2073,1870.00
2074,1870.00
2075,1869.00
2076,1869.00
2077,1870.00
2078,1871.00
2079,1872.00
2080,1872.00
2081,1871.00
2082,1871.00
2083,1871.00
2084,1870.00
2085,1870.00
2086,1870.00
2087,1870.00
2088,1869.00
2089,1869.00
2090,1869.00
2091,1868.00
2092,1869.00
2093,1869.00
2094,1869.00
2095,1868.00
2096,1869.00
2097,1869.00
2098,1870.00
2099,1870.00
2100,1871.00
2101,1869.00
2102,1869.00
2103,1870.00
2104,1870.00
2105,1870.00
2106,1870.00
2107,1871.00
2108,1871.00
2109,1872.00
2110,1872.00
2111,1872.00
2112,1872.00
2113,1871.00
2114,1871.00
2115,1871.00
2116,1871.00
2117,1871.00
2118,1872.00
2119,1871.00
2120,1871.00
2121,1872.00
2122,1873.00
2123,1873.00
2124,1873.00
2125,1873.00
2126,1873.00
2127,1873.00
2128,1873.00
2129,1873.00
2130,1873.00
2131,1874.00
2132,1874.00
2133,1873.00
2134,1873.00
2135,1871.00
2136,1871.00
2137,1871.00
2138,1871.00
2139,1871.00
2140,1872.00
2141,1872.00
2142,1873.00
2143,1873.00
2144,1873.00
2145,1873.00
2146,1873.00
2147,1873.00
2148,1873.00
2149,1874.00
2150,1875.00
2151,1874.00
2152,1874.00
2153,1874.00
2154,1874.00
2155,1874.00
2156,1874.00
2157,1874.00
2158,1874.00
2159,1873.00
2160,1873.00
2161,1872.00
2162,1872.00
2163,1871.00
2164,1871.00
2165,1871.00
2166,1871.00
2167,1871.00
2168,1871.00
2169,1871.00
2170,1871.00
2171,1871.00
2172,1871.00
2173,1870.00
2174,1870.00
2175,1870.00
2176,1870.00
2177,1870.00
2178,1869.00
2179,1869.00
2180,1869.00
2181,1869.00
2182,1869.00
2183,1869.00
2184,1869.00
2185,1869.00
2186,1869.00
2187,1870.00
2188,1870.00
2189,1870.00
2190,1871.00
2191,1871.00
2192,1871.00
2193,1871.00
2194,1870.00
2195,1870.00
2196,1871.00
2197,1872.00
2198,1872.00
2199,1872.00
2200,1872.00
2201,1872.00
2202,1872.00
2203,1871.00
2204,1870.00
2205,1870.00
2206,1870.00
2207,1870.00
2208,1869.00
2209,1869.00
2210,1868.00
2211,1868.00
2212,1867.00
2213,1867.00
2214,1867.00
2215,1867.00
2216,1867.00
2217,1867.00
2218,1867.00
2219,1867.00
2220,1867.00
2221,1867.00
2222,1867.00
2223,1867.00
2224,1866.00
2225,1865.00
2226,1864.00
2227,1864.00
2228,1864.00
2229,1864.00
2230,1865.00
2231,1864.00
2232,1864.00
2233,1864.00
2234,1864.00
2235,1863.00
2236,1863.00
2237,1862.00
2238,1861.00
2239,1861.00
2240,1860.00
2241,1859.00
2242,1860.00
2243,1861.00
2244,1861.00
2245,1859.00
2246,1859.00
2247,1858.00
2248,1858.00
2249,1858.00
2250,1858.00
2251,1858.00
2252,1858.00
2253,1859.00
2254,1859.00
2255,1860.00
2256,1860.00
2257,1861.00
2258,1861.00
2259,1860.00
2260,1860.00
2261,1860.00
2262,1860.00
2263,1860.00
2264,1858.00
2265,1858.00
2266,1858.00
2267,1858.00
2268,1858.00
2269,1858.00
2270,1858.00
2271,1857.00
2272,1856.00
2273,1856.00
2274,1855.00
2275,1855.00
2276,1854.00
2277,1854.00
2278,1855.00
2279,1855.00
2280,1855.00
2281,1855.00
2282,1855.00
2283,1855.00
2284,1855.00
2285,1855.00
2286,1855.00
2287,1856.00
2288,1856.00
2289,1856.00
2290,1856.00
2291,1856.00
2292,1856.00
2293,1856.00
2294,1856.00
2295,1857.00
2296,1858.00
2297,1858.00
2298,1858.00
2299,1856.00
2300,1856.00
2301,1856.00
2302,1857.00
2303,1857.00
2304,1858.00
2305,1858.00
2306,1858.00
2307,1858.00
2308,1858.00
2309,1858.00
2310,1858.00
2311,1858.00
2312,1858.00
2313,1858.00
2314,1857.00
2315,1856.00
2316,1856.00
2317,1855.00
2318,1855.00
2319,1855.00
2320,1855.00
2321,1856.00
2322,1856.00
2323,1856.00
2324,1855.00
2325,1855.00
2326,1855.00
2327,1856.00
2328,1857.00
2329,1857.00
2330,1857.00
2331,1856.00
2332,1856.00
2333,1856.00
2334,1857.00
2335,1857.00
2336,1857.00
2337,1856.00
2338,1855.00
2339,1854.00
2340,1854.00
2341,1854.00
2342,1855.00
2343,1855.00
2344,1855.00
2345,1853.00
2346,1853.00
2347,1854.00
2348,1854.00
2349,1854.00
2350,1854.00
2351,1855.00
2352,1855.00
2353,1855.00
2354,1856.00
2355,1856.00
2356,1856.00
2357,1856.00
2358,1855.00
2359,1855.00
2360,1855.00
2361,1855.00
2362,1856.00
2363,1856.00
2364,1856.00
2365,1856.00
2366,1856.00
2367,1856.00
2368,1856.00
2369,1856.00
2370,1856.00
2371,1856.00
2372,1856.00
2373,1856.00
2374,1856.00
2375,1856.00
2376,1856.00
2377,1856.00
2378,1856.00
2379,1855.00
2380,1856.00
2381,1857.00
2382,1856.00
2383,1857.00
2384,1857.00
2385,1858.00
2386,1858.00
2387,1859.00
2388,1859.00
2389,1859.00
2390,1859.00
2391,1858.00
2392,1858.00
2393,1858.00
2394,1857.00
2395,1857.00
2396,1857.00
2397,1857.00
2398,1857.00
2399,1857.00
2400,1857.00
2401,1859.00
2402,1859.00
2403,1859.00
2404,1859.00
2405,1860.00
2406,1859.00
2407,1859.00
2408,1859.00
2409,1859.00
2410,1859.00
2411,1859.00
2412,1860.00
2413,1860.00
2414,1860.00
2415,1861.00
2416,1860.00
2417,1860.00
2418,1860.00
2419,1860.00
2420,1860.00
2421,1861.00
2422,1861.00
2423,1861.00
2424,1861.00
2425,1861.00
2426,1861.00
2427,1861.00
2428,1861.00
2429,1861.00
2430,1861.00
2431,1861.00
2432,1861.00
2433,1861.00
2434,1861.00
2435,1860.00
2436,1861.00
2437,1861.00
2438,1861.00
2439,1861.00
2440,1861.00
2441,1862.00
2442,1862.00
2443,1862.00
2444,1862.00
2445,1863.00
2446,1863.00
2447,1862.00
2448,1863.00
2449,1864.00
2450,1864.00
2451,1864.00
2452,1863.00
2453,1864.00
2454,1864.00
2455,1864.00
2456,1864.00
2457,1863.00
2458,1863.00
2459,1863.00
2460,1863.00
2461,1863.00
2462,1864.00
2463,1862.00
2464,1862.00
2465,1862.00
2466,1862.00
2467,1862.00
2468,1863.00
2469,1863.00
2470,1863.00
2471,1862.00
2472,1862.00
2473,1862.00
2474,1862.00
2475,1862.00
2476,1862.00
2477,1862.00
2478,1862.00
2479,1862.00
2480,1863.00
2481,1863.00
2482,1863.00
2483,1863.00
2484,1863.00
2485,1863.00
2486,1863.00
2487,1863.00
2488,1863.00
2489,1863.00
2490,1863.00
2491,1863.00
2492,1863.00
2493,1863.00
2494,1863.00
2495,1863.00
2496,1864.00
2497,1864.00
2498,1864.00
2499,1865.00
2500,1865.00
2501,1865.00
2502,1865.00
2503,1865.00
2504,1865.00
2505,1865.00
2506,1865.00
2507,1865.00
2508,1863.00
2509,1863.00
2510,1863.00
2511,1863.00
2512,1863.00
2513,1863.00
2514,1863.00
2515,1863.00
2516,1863.00
2517,1864.00
2518,1864.00
2519,1864.00
2520,1864.00
2521,1864.00
2522,1864.00
2523,1864.00
2524,1864.00
2525,1864.00
2526,1864.00
2527,1864.00
2528,1864.00
2529,1864.00
2530,1864.00
2531,1864.00
2532,1865.00
2533,1865.00
2534,1865.00
2535,1866.00
2536,1867.00
2537,1867.00
2538,1867.00
2539,1867.00
2540,1868.00
2541,1867.00
2542,1867.00
2543,1867.00
2544,1867.00
2545,1867.00
2546,1867.00
2547,1867.00
2548,1867.00
2549,1867.00
2550,1867.00
2551,1868.00
2552,1868.00
2553,1868.00
2554,1868.00
2555,1868.00
2556,1868.00
2557,1867.00
2558,1867.00
2559,1867.00
2560,1867.00
2561,1868.00
2562,1867.00
2563,1867.00
2564,1867.00
2565,1866.00
2566,1866.00
2567,1866.00
2568,1866.00
2569,1866.00
2570,1867.00
2571,1869.00
2572,1869.00
2573,1868.00
2574,1867.00
2575,1867.00
2576,1867.00
2577,1867.00
2578,1867.00
2579,1867.00
2580,1867.00
2581,1866.00
2582,1865.00
2583,1865.00
2584,1864.00
2585,1864.00
2586,1864.00
2587,1864.00
2588,1864.00
2589,1864.00
2590,1864.00
2591,1864.00
2592,1864.00
2593,1864.00
2594,1864.00
2595,1864.00
2596,1864.00
2597,1864.00
2598,1865.00
2599,1865.00
2600,1865.00
2601,1865.00
2602,1864.00
2603,1863.00
2604,1864.00
2605,1865.00
2606,1864.00
2607,1864.00
2608,1864.00
2609,1865.00
2610,1865.00
2611,1865.00
2612,1865.00
2613,1865.00
2614,1865.00
2615,1866.00
2616,1866.00
2617,1867.00
2618,1866.00
2619,1866.00
2620,1866.00
2621,1867.00
2622,1867.00
2623,1866.00
2624,1866.00
2625,1866.00
2626,1866.00
2627,1866.00
2628,1865.00
2629,1864.00
2630,1865.00
2631,1865.00
2632,1865.00
2633,1867.00
2634,1867.00
2635,1867.00
2636,1868.00
2637,1867.00
2638,1867.00
2639,1867.00
2640,1867.00
2641,1867.00
2642,1867.00
2643,1866.00
2644,1866.00
2645,1866.00
2646,1867.00
2647,1867.00
2648,1867.00
2649,1867.00
2650,1866.00
2651,1867.00
2652,1867.00
2653,1867.00
2654,1865.00
2655,1864.00
2656,1864.00
2657,1864.00
2658,1864.00
2659,1864.00
2660,1864.00
2661,1863.00
2662,1863.00
2663,1862.00
2664,1861.00
2665,1862.00
2666,1862.00
2667,1862.00
2668,1862.00
2669,1863.00
2670,1863.00
2671,1863.00
2672,1865.00
2673,1865.00
2674,1865.00
2675,1865.00
2676,1865.00
2677,1865.00
2678,1865.00
2679,1865.00
2680,1864.00
2681,1864.00
2682,1864.00
2683,1865.00
2684,1865.00
2685,1863.00
2686,1863.00
2687,1864.00
2688,1864.00
2689,1864.00
2690,1864.00
2691,1863.00
2692,1862.00
2693,1862.00
2694,1862.00
2695,1863.00
2696,1864.00
2697,1864.00
2698,1864.00
2699,1864.00
2700,1864.00
2701,1864.00
2702,1864.00
2703,1864.00
2704,1864.00
2705,1864.00
2706,1864.00
2707,1863.00
2708,1863.00
2709,1863.00
2710,1862.00
2711,1861.00
2712,1861.00
2713,1860.00
2714,1860.00
2715,1860.00
2716,1860.00
2717,1860.00
2718,1860.00
2719,1860.00
2720,1860.00
2721,1859.00
2722,1859.00
2723,1858.00
2724,1857.00
2725,1857.00
2726,1857.00
2727,1856.00
2728,1856.00
2729,1856.00
2730,1855.00
2731,1855.00
2732,1854.00
2733,1855.00
2734,1854.00
2735,1855.00
2736,1855.00
2737,1855.00
2738,1854.00
2739,1854.00
2740,1854.00
2741,1854.00
2742,1854.00
2743,1853.00
2744,1853.00
2745,1852.00
2746,1852.00
2747,1851.00
2748,1851.00
2749,1851.00
2750,1851.00
2751,1850.00
2752,1850.00
2753,1850.00
2754,1849.00
2755,1849.00
2756,1849.00
2757,1849.00
2758,1850.00
2759,1849.00
2760,1848.00
2761,1848.00
2762,1848.00
2763,1848.00
2764,1847.00
2765,1847.00
2766,1847.00
2767,1846.00
2768,1846.00
2769,1846.00
2770,1845.00
2771,1848.00
2772,1848.00
2773,1848.00
2774,1847.00
2775,1847.00
2776,1848.00
2777,1848.00
2778,1847.00
2779,1847.00
2780,1846.00
2781,1846.00
2782,1845.00
2783,1845.00
2784,1845.00
2785,1845.00
2786,1845.00
2787,1845.00
2788,1845.00
2789,1845.00
2790,1845.00
2791,1845.00
2792,1844.00
2793,1845.00
2794,1845.00
2795,1845.00
2796,1844.00
2797,1844.00
2798,1844.00
2799,1844.00
2800,1844.00
2801,1844.00
2802,1845.00
2803,1845.00
2804,1845.00
2805,1845.00
2806,1845.00
2807,1843.00
2808,1843.00
2809,1843.00
2810,1844.00
2811,1843.00
2812,1843.00
2813,1844.00
2814,1844.00
2815,1843.00
2816,1843.00
2817,1843.00
2818,1844.00
2819,1842.00
2820,1842.00
2821,1842.00
2822,1842.00
2823,1843.00
2824,1843.00
2825,1843.00
2826,1844.00
2827,1844.00
2828,1844.00
2829,1844.00
2830,1844.00
2831,1844.00
2832,1843.00
2833,1843.00
2834,1843.00
2835,1843.00
2836,1843.00
2837,1843.00
2838,1843.00
2839,1843.00
2840,1842.00
2841,1842.00
2842,1841.00
2843,1841.00
2844,1840.00
2845,1840.00
2846,1841.00
2847,1841.00
2848,1841.00
2849,1841.00
2850,1840.00
2851,1840.00
2852,1840.00
2853,1840.00
2854,1840.00
2855,1840.00
2856,1840.00
2857,1840.00
2858,1840.00
2859,1839.00
2860,1839.00
2861,1839.00
2862,1839.00
2863,1838.00
2864,1838.00
2865,1837.00
2866,1837.00
2867,1837.00
2868,1838.00
2869,1838.00
2870,1838.00
2871,1839.00
2872,1839.00
2873,1839.00
2874,1838.00
2875,1838.00
2876,1838.00
2877,1838.00
2878,1838.00
2879,1838.00
2880,1838.00
2881,1838.00
2882,1838.00
2883,1838.00
2884,1839.00
2885,1839.00
2886,1840.00
2887,1840.00
2888,1840.00
2889,1839.00
2890,1839.00
2891,1839.00
2892,1838.00
2893,1837.00
2894,1837.00
2895,1837.00
2896,1838.00
2897,1838.00
2898,1838.00
2899,1838.00
2900,1838.00
2901,1838.00
2902,1838.00
2903,1838.00
2904,1838.00
2905,1837.00
2906,1837.00
2907,1837.00
2908,1837.00
2909,1837.00
2910,1837.00
2911,1836.00
2912,1836.00
2913,1836.00
2914,1836.00
2915,1835.00
2916,1835.00
2917,1836.00
2918,1836.00
2919,1836.00
2920,1836.00
2921,1836.00
2922,1836.00
2923,1836.00
2924,1837.00
2925,1837.00
2926,1837.00
2927,1837.00
2928,1837.00
2929,1837.00
2930,1837.00
2931,1837.00
2932,1836.00
2933,1835.00
2934,1835.00
2935,1834.00
2936,1834.00
2937,1834.00
2938,1834.00
2939,1834.00
2940,1834.00
2941,1834.00
2942,1835.00
2943,1835.00
2944,1835.00
2945,1835.00
2946,1835.00
2947,1836.00
2948,1837.00
2949,1837.00
2950,1837.00
2951,1837.00
2952,1837.00
2953,1837.00
2954,1837.00
2955,1838.00
2956,1840.00
2957,1840.00
2958,1839.00
2959,1840.00
2960,1840.00
2961,1840.00
2962,1840.00
2963,1840.00
2964,1840.00
2965,1839.00
2966,1839.00
2967,1840.00
2968,1840.00
2969,1839.00
2970,1839.00
2971,1840.00
2972,1840.00
2973,1840.00
2974,1840.00
2975,1840.00
2976,1840.00
2977,1840.00
2978,1840.00
2979,1840.00
2980,1840.00
2981,1839.00
2982,1839.00
2983,1839.00
2984,1839.00
2985,1838.00
2986,1838.00
2987,1838.00
2988,1838.00
2989,1838.00
2990,1838.00
2991,1838.00
2992,1838.00
2993,1838.00
2994,1838.00
2995,1838.00
2996,1838.00
2997,1839.00
2998,1839.00
2999,1839.00
3000,1839.00
3001,1839.00
3002,1840.00
3003,1840.00
3004,1840.00
3005,1840.00
3006,1840.00
3007,1840.00
3008,1838.00
3009,1838.00
3010,1838.00
3011,1838.00
3012,1839.00
3013,1839.00
3014,1839.00
3015,1839.00
3016,1839.00
3017,1839.00
3018,1839.00
3019,1839.00
3020,1840.00
3021,1840.00
3022,1839.00
3023,1839.00
3024,1840.00
3025,1840.00
3026,1840.00
3027,1839.00
3028,1839.00
3029,1839.00
3030,1839.00
3031,1839.00
3032,1839.00
3033,1838.00
3034,1838.00
3035,1838.00
3036,1838.00
3037,1838.00
3038,1839.00
3039,1839.00
3040,1839.00
3041,1839.00
3042,1839.00
3043,1839.00
3044,1839.00
3045,1838.00
3046,1838.00
3047,1838.00
3048,1839.00
3049,1839.00
3050,1839.00
3051,1839.00
3052,1839.00
3053,1839.00
3054,1840.00
3055,1840.00
3056,1840.00
3057,1840.00
3058,1841.00
3059,1841.00
3060,1841.00
3061,1841.00
3062,1841.00
3063,1840.00
3064,1840.00
3065,1840.00
3066,1840.00
3067,1840.00
3068,1840.00
3069,1840.00
3070,1840.00
3071,1839.00
3072,1838.00
3073,1839.00
3074,1839.00
3075,1838.00
3076,1838.00
3077,1839.00
3078,1839.00
3079,1839.00
3080,1839.00
3081,1839.00
3082,1839.00
3083,1838.00
3084,1837.00
3085,1837.00
3086,1838.00
3087,1837.00
3088,1837.00
3089,1836.00
3090,1836.00
3091,1836.00
3092,1836.00
3093,1836.00
3094,1835.00
3095,1835.00
3096,1835.00
3097,1835.00
3098,1835.00
3099,1835.00
3100,1835.00
3101,1835.00
3102,1835.00
3103,1835.00
3104,1835.00
3105,1835.00
3106,1836.00
3107,1836.00
3108,1836.00
3109,1835.00
3110,1835.00
3111,1834.00
3112,1835.00
3113,1835.00
3114,1835.00
3115,1835.00
3116,1835.00
3117,1835.00
3118,1834.00
3119,1834.00
3120,1834.00
3121,1834.00
3122,1834.00
3123,1834.00
3124,1835.00
3125,1835.00
3126,1834.00
3127,1835.00
3128,1834.00
3129,1833.00
3130,1833.00
3131,1833.00
3132,1833.00
3133,1833.00
3134,1834.00
3135,1834.00
3136,1834.00
3137,1834.00
3138,1834.00
3139,1834.00
3140,1834.00
3141,1834.00
3142,1834.00
3143,1835.00
3144,1835.00
3145,1835.00
3146,1835.00
3147,1835.00
3148,1835.00
3149,1835.00
3150,1835.00
3151,1835.00
3152,1836.00
3153,1836.00
3154,1836.00
3155,1836.00
3156,1837.00
3157,1837.00
3158,1837.00
3159,1836.00
3160,1835.00
3161,1835.00
3162,1835.00
3163,1835.00
3164,1834.00
3165,1834.00
3166,1834.00
3167,1834.00
3168,1833.00
3169,1834.00
3170,1834.00
3171,1834.00
3172,1834.00
3173,1834.00
3174,1834.00
3175,1835.00
3176,1835.00
3177,1835.00
3178,1836.00
3179,1836.00
3180,1836.00
3181,1836.00
3182,1836.00
3183,1835.00
3184,1835.00
3185,1837.00
3186,1837.00
3187,1837.00
3188,1837.00
3189,1837.00
3190,1837.00
3191,1838.00
3192,1837.00
3193,1837.00
3194,1837.00
3195,1837.00
3196,1837.00
3197,1838.00
3198,1838.00
3199,1839.00
3200,1839.00
3201,1840.00
3202,1840.00
3203,1840.00
3204,1840.00
3205,1840.00
3206,1840.00
3207,1840.00
3208,1842.00
3209,1842.00
3210,1842.00
3211,1843.00
3212,1843.00
3213,1843.00
3214,1843.00
3215,1844.00
3216,1845.00
3217,1845.00
3218,1845.00
3219,1844.00
3220,1844.00
3221,1844.00
3222,1844.00
3223,1843.00
3224,1843.00
3225,1843.00
3226,1843.00
3227,1843.00
3228,1843.00
3229,1843.00
3230,1843.00
3231,1843.00
3232,1843.00
3233,1843.00
3234,1842.00
3235,1842.00
3236,1842.00
3237,1842.00
3238,1842.00
3239,1842.00
3240,1842.00
3241,1842.00
3242,1842.00
3243,1842.00
3244,1841.00
3245,1841.00
3246,1842.00
3247,1842.00
3248,1842.00
3249,1842.00
3250,1842.00
3251,1842.00
3252,1842.00
3253,1842.00
3254,1842.00
3255,1840.00
3256,1839.00
3257,1839.00
3258,1839.00
3259,1840.00
3260,1840.00
3261,1841.00
3262,1841.00
3263,1842.00
3264,1843.00
3265,1843.00
3266,1843.00
3267,1843.00
3268,1843.00
3269,1843.00
3270,1842.00
3271,1842.00
3272,1841.00
3273,1841.00
3274,1841.00
3275,1841.00
3276,1841.00
3277,1842.00
3278,1842.00
3279,1843.00
3280,1842.00
3281,1842.00
3282,1842.00
3283,1842.00
3284,1843.00
3285,1843.00
3286,1843.00
3287,1843.00
3288,1845.00
3289,1845.00
3290,1845.00
3291,1846.00
3292,1846.00
3293,1845.00
3294,1845.00
3295,1844.00
3296,1846.00
3297,1846.00
3298,1846.00
3299,1846.00
3300,1846.00
3301,1847.00
3302,1847.00
3303,1847.00
3304,1847.00
3305,1847.00
3306,1847.00
3307,1847.00
3308,1847.00
3309,1848.00
3310,1848.00
3311,1848.00
3312,1848.00
3313,1848.00
3314,1848.00
3315,1851.00
3316,1851.00
3317,1851.00
3318,1851.00
3319,1851.00
3320,1851.00
3321,1851.00
3322,1851.00
3323,1850.00
3324,1850.00
3325,1850.00
3326,1849.00
3327,1851.00
3328,1850.00
3329,1849.00
3330,1849.00
3331,1849.00
3332,1849.00
3333,1848.00
3334,1848.00
3335,1848.00
3336,1848.00
3337,1849.00
3338,1849.00
3339,1848.00
3340,1847.00
3341,1847.00
3342,1847.00
3343,1847.00
3344,1848.00
3345,1848.00
3346,1848.00
3347,1848.00
3348,1848.00
3349,1848.00
3350,1847.00
3351,1847.00
3352,1847.00
3353,1847.00
3354,1847.00
3355,1847.00
3356,1847.00
3357,1848.00
3358,1848.00
3359,1848.00
3360,1849.00
3361,1849.00
3362,1848.00
3363,1847.00
3364,1847.00
3365,1847.00
3366,1847.00
3367,1848.00
3368,1848.00
3369,1848.00
3370,1848.00
3371,1847.00
3372,1847.00
3373,1846.00
3374,1847.00
3375,1847.00
3376,1847.00
3377,1846.00
3378,1846.00
3379,1846.00
3380,1846.00
3381,1846.00
3382,1846.00
3383,1845.00
3384,1845.00
3385,1845.00
3386,1845.00
3387,1845.00
3388,1845.00
3389,1844.00
3390,1844.00
3391,1844.00
3392,1844.00
3393,1844.00
3394,1844.00
3395,1844.00
3396,1845.00
3397,1845.00
3398,1845.00
3399,1846.00
3400,1846.00
3401,1846.00
3402,1846.00
3403,1846.00
3404,1847.00
3405,1847.00
3406,1847.00
3407,1847.00
3408,1846.00
3409,1846.00
3410,1846.00
3411,1846.00
3412,1846.00
3413,1846.00
3414,1847.00
3415,1846.00
3416,1846.00
3417,1846.00
3418,1846.00
3419,1846.00
3420,1846.00
3421,1846.00
3422,1846.00
3423,1846.00
3424,1846.00
3425,1846.00
3426,1846.00
3427,1845.00
3428,1847.00
3429,1847.00
3430,1847.00
3431,1847.00
3432,1847.00
3433,1847.00
3434,1847.00
3435,1847.00
3436,1848.00
3437,1848.00
3438,1848.00
3439,1848.00
3440,1848.00
3441,1848.00
3442,1849.00
3443,1849.00
3444,1849.00
3445,1848.00
3446,1849.00
3447,1849.00
3448,1849.00
3449,1850.00
3450,1850.00
3451,1850.00
3452,1850.00
3453,1850.00
3454,1850.00
3455,1850.00
3456,1851.00
3457,1852.00
3458,1852.00
3459,1852.00
3460,1851.00
3461,1851.00
3462,1851.00
3463,1851.00
3464,1851.00
3465,1850.00
3466,1849.00
3467,1849.00
3468,1849.00
3469,1849.00
3470,1850.00
3471,1850.00
3472,1850.00
3473,1851.00
3474,1851.00
3475,1851.00
3476,1851.00
3477,1851.00
3478,1851.00
3479,1851.00
3480,1851.00
3481,1851.00
3482,1851.00
3483,1851.00
3484,1851.00
3485,1852.00
3486,1852.00
3487,1850.00
3488,1850.00
3489,1850.00
3490,1851.00
3491,1851.00
3492,1851.00
3493,1851.00
3494,1851.00
3495,1851.00
3496,1851.00
3497,1851.00
3498,1851.00
3499,1852.00
3500,1851.00
3501,1850.00
3502,1850.00
3503,1850.00
3504,1851.00
3505,1851.00
3506,1851.00
3507,1850.00
3508,1850.00
3509,1850.00
3510,1850.00
3511,1850.00
3512,1850.00
3513,1850.00
3514,1850.00
3515,1849.00
3516,1849.00
3517,1850.00
3518,1850.00
3519,1851.00
3520,1851.00
3521,1851.00
3522,1852.00
3523,1853.00
3524,1852.00
3525,1852.00
3526,1851.00
3527,1851.00
3528,1851.00
3529,1851.00
3530,1851.00
3531,1852.00
3532,1852.00
3533,1852.00
3534,1851.00
3535,1851.00
3536,1852.00
3537,1852.00
3538,1852.00
3539,1852.00
3540,1853.00
3541,1854.00
3542,1854.00
3543,1854.00
3544,1854.00
3545,1854.00
3546,1854.00
